Word,genre,nombre,nblettres,nbsyll
altérées,f,p,8,3
altérées,f,p,8,3
aludes,f,p,6,2
aluette,f,s,7,2
alvéolaire,f,s,10,4
alvéolée,f,s,8,4
alvéolées,f,p,9,4
alène,f,s,5,2
alèse,f,s,5,2
alèze,f,s,5,2
amabilité,f,s,9,5
amabilités,f,p,10,5
amaigrie,f,s,8,3
amaigrie,f,s,8,3
amaigries,f,p,9,3
amaigries,f,p,9,3
amaigrissante,f,s,13,4
amaigrissantes,f,p,14,4
amalfitaine,f,s,11,4
amalgamée,f,s,9,4
amalgamées,f,p,10,4
amande,f,s,6,2
amandes,f,p,7,2
amandine,f,s,8,3
amandines,f,p,9,3
amanite,f,s,7,3
amanites,f,p,8,3
amante,f,s,6,2
amantes,f,p,7,2
amarre,f,s,6,2
amarres,f,p,7,2
amarrée,f,s,7,3
amarrées,f,p,8,3
amaryllis,f,,9,4
amassée,f,s,7,3
amassées,f,p,8,3
amatrice,f,s,8,3
amatrice,f,s,8,3
amaurose,f,s,8,3
amazone,f,s,7,3
amazones,f,p,8,3
amazonienne,f,s,11,4
amazoniennes,f,p,12,4
ambages,f,p,7,2
ambassade,f,s,9,3
ambassades,f,p,10,3
ambassadrice,f,s,12,4
ambassadrices,f,p,13,4
ambiance,f,s,8,2
ambiances,f,p,9,2
ambiante,f,s,8,2
ambiantes,f,p,9,2
ambidextre,f,s,10,3
ambiguë,f,s,7,3
ambiguës,f,p,8,3
ambiguïté,f,s,9,4
ambiguïtés,f,p,10,4
ambitieuse,f,s,10,3
ambitieuse,f,s,10,3
ambitieuses,f,p,11,3
ambitieuses,f,p,11,3
ambition,f,s,8,3
ambitions,f,p,9,3
ambivalence,f,s,11,4
ambivalences,f,p,12,4
ambivalente,f,s,11,4
ambroisie,f,s,9,3
ambrée,f,s,6,2
ambrée,f,s,6,2
ambrées,f,p,7,2
ambrées,f,p,7,2
ambulance,f,s,9,3
ambulances,f,p,10,3
ambulancière,f,s,12,4
ambulancières,f,p,13,4
ambulante,f,s,9,3
ambulantes,f,p,10,3
amende,f,s,6,2
amendes,f,p,7,2
amendée,f,s,7,3
amenuisée,f,s,9,4
amenée,f,s,6,3
amenée,f,s,6,3
amenées,f,p,7,3
amertume,f,s,8,3
amertumes,f,p,9,3
ameutée,f,s,7,3
ameutées,f,p,8,3
amibe,f,s,5,2
amibes,f,p,6,2
amibienne,f,s,9,3
amicale,f,s,7,3
amicale,f,s,7,3
amicales,f,p,8,3
amicales,f,p,8,3
amicales,f,p,8,3
amicalités,f,p,10,5
amidonnée,f,s,9,4
amidonnées,f,p,10,4
amie,f,s,4,2
amie,f,s,4,2
amies,f,p,5,2
amies,f,p,5,2
amincie,f,s,7,3
amincie,f,s,7,3
amincies,f,p,8,3
amincies,f,p,8,3
amincissante,f,s,12,4
amincissantes,f,p,13,4
amine,f,s,5,2
aminophylline,f,s,13,5
amirale,f,s,7,3
amirauté,f,s,8,4
amirautés,f,p,9,4
amitieuse,f,s,9,3
amitié,f,s,6,3
amitiés,f,p,7,3
ammoniacale,f,s,11,4
ammoniacales,f,p,12,4
ammoniaque,f,s,10,3
ammoniaquée,f,s,11,4
ammoniaquées,f,p,12,4
ammonite,f,s,8,3
amniocentèse,f,s,12,4
amnistiante,f,s,11,3
amnistie,f,s,8,3
amnisties,f,p,9,3
amnistiée,f,s,9,3
amnistiée,f,s,9,3
amnistiée,f,s,9,3
amnésie,f,s,7,3
amnésies,f,p,8,3
amochie,f,s,7,3
amochée,f,s,7,3
amoindrie,f,s,9,3
amoindries,f,p,10,3
amollie,f,s,7,3
amollies,f,p,8,3
amoncelée,f,s,9,4
amoncelées,f,p,10,4
amorale,f,s,7,3
amoralité,f,s,9,5
amorce,f,s,6,2
amorces,f,p,7,2
amorcée,f,s,7,3
amorcées,f,p,8,3
amortie,f,s,7,3
amortie,f,s,7,3
amorties,f,p,8,3
amorties,f,p,8,3
amourachée,f,s,10,4
amourette,f,s,9,3
amourettes,f,p,10,3
amoureuse,f,s,9,3
amoureuse,f,s,9,3
amoureuses,f,p,10,3
amoureuses,f,p,10,3
amphitrite,f,s,10,3
amphore,f,s,7,2
amphores,f,p,8,2
amphétamine,f,s,11,4
amphétamines,f,p,12,4
ampleur,f,s,7,2
ampleurs,f,p,8,2
amplification,f,s,13,5
amplifications,f,p,14,5
amplifiée,f,s,9,3
amplifiées,f,p,10,3
amplitude,f,s,9,3
ampoule,f,s,7,2
ampoules,f,p,8,2
ampoulée,f,s,8,3
ampoulées,f,p,9,3
amputation,f,s,10,4
amputations,f,p,11,4
amputée,f,s,7,3
amputée,f,s,7,3
amputées,f,p,8,3
amputées,f,p,8,3
amulette,f,s,8,3
amulettes,f,p,9,3
amure,f,s,5,2
amures,f,p,6,2
amusante,f,s,8,3
amusantes,f,p,9,3
amusette,f,s,8,3
amusettes,f,p,9,3
amusée,f,s,6,3
amusées,f,p,7,3
amygdale,f,s,8,3
amygdalectomie,f,s,14,6
amygdalectomies,f,p,15,6
amygdales,f,p,9,3
amygdalite,f,s,10,4
amylase,f,s,7,3
amyotrophique,f,s,13,4
amère,f,s,5,2
amères,f,p,6,2
amélioration,f,s,12,5
améliorations,f,p,13,5
améliorée,f,s,9,4
améliorée,f,s,9,4
améliorées,f,p,10,4
améliorées,f,p,10,4
aménagée,f,s,8,4
aménagées,f,p,9,4
aménité,f,s,7,4
aménités,f,p,8,4
aménorrhée,f,s,10,4
américaine,f,s,10,4
américaine,f,s,10,4
américaines,f,p,11,4
américaines,f,p,11,4
américanisation,f,s,15,7
américanité,f,s,11,6
américano-japonaise,f,s,19,8
américano-russe,f,s,15,6
américano-suédoise,f,s,18,7
amérindienne,f,s,12,4
amérindienne,f,s,12,4
amérindiennes,f,p,13,4
amérique,f,s,8,3
améthyste,f,s,9,3
améthyste,f,s,9,3
améthystes,f,p,10,3
anabaptistes,f,p,12,4
anabase,f,s,7,3
anacoluthe,f,s,10,4
anadyomène,f,s,10,4
anagramme,f,s,9,3
anagrammes,f,p,10,3
anale,f,s,5,2
anales,f,p,6,2
analgésie,f,s,9,4
analgésiques,f,p,12,4
analogie,f,s,8,4
analogies,f,p,9,4
analyse,f,s,7,3
analyses,f,p,8,3
analysée,f,s,8,4
analysée,f,s,8,4
analysées,f,p,9,4
analysées,f,p,9,4
analytique,f,s,10,4
anamnèse,f,s,8,3
anamorphose,f,s,11,4
anaphase,f,s,8,3
anaphylaxie,f,s,11,5
anar,f,s,4,2
anarchie,f,s,8,3
anastomose,f,s,10,4
anastomoses,f,p,11,4
anatomie,f,s,8,4
anatomies,f,p,9,4
ancestrale,f,s,10,3
ancestrales,f,p,11,3
ancestralité,f,s,12,5
anche,f,s,5,1
anchoïade,f,s,9,3
ancienne,f,s,8,2
ancienne,f,s,8,2
anciennes,f,p,9,2
anciennes,f,p,9,2
ancienneté,f,s,10,4
ancillaire,f,s,10,3
ancolie,f,s,7,3
ancre,f,s,5,1
ancres,f,p,6,1
ancrée,f,s,6,2
ancrée,f,s,6,2
ancrées,f,p,7,2
ancrées,f,p,7,2
andalouse,f,s,9,3
andalouse,f,s,9,3
andalouses,f,p,10,3
andalouses,f,p,10,3
andine,f,s,6,2
andines,f,p,7,2
andorranes,f,p,10,3
andouille,f,s,9,2
andouilles,f,p,10,2
andouillette,f,s,12,3
andouillettes,f,p,13,3
andrinople,f,s,10,3
androgynie,f,s,10,4
andropause,f,s,10,3
androïde,f,s,8,3
anecdote,f,s,8,3
anecdotes,f,p,9,3
anesthésiante,f,s,13,4
anesthésiantes,f,p,14,4
anesthésie,f,s,10,4
anesthésies,f,p,11,4
anesthésiée,f,s,11,4
anesthésiées,f,p,12,4
anfractuosité,f,s,13,5
anfractuosités,f,p,14,5
angevine,f,s,8,3
angevine,f,s,8,3
angine,f,s,6,2
angines,f,p,7,2
angiocholite,f,s,12,4
angiographie,f,s,12,4
angioplastie,f,s,12,4
anglaise,f,s,8,2
anglaise,f,s,8,2
anglaises,f,p,9,2
anglaises,f,p,9,2
angleterre,f,s,10,3
anglicane,f,s,9,3
anglicane,f,s,9,3
anglicisation,f,s,13,5
anglo-américaine,f,s,16,6
anglo-américaines,f,p,17,6
anglo-française,f,s,15,4
anglo-hellénique,f,s,16,5
anglo-normande,f,s,14,4
anglo-normandes,f,p,15,4
anglo-russes,f,p,12,3
anglo-saxonne,f,s,13,4
anglo-saxonnes,f,p,14,4
anglo-égyptienne,f,s,16,5
anglomanie,f,s,10,4
anglophile,f,s,10,3
anglophobie,f,s,11,4
angoissante,f,s,11,3
angoissantes,f,p,12,3
angoisse,f,s,8,2
angoisses,f,p,9,2
angoissée,f,s,9,3
angoissée,f,s,9,3
angoissée,f,s,9,3
angoissées,f,p,10,3
angoissées,f,p,10,3
angoissées,f,p,10,3
anguille,f,s,8,2
anguilles,f,p,9,2
anguillules,f,p,11,3
anguleuse,f,s,9,3
anguleuses,f,p,10,3
angulosité,f,s,10,5
angustura,f,s,9,4
angéite,f,s,7,3
angélique,f,s,9,3
angéliques,f,p,10,3
anhydre,f,s,7,2
anhélations,f,p,11,4
anicroche,f,s,9,3
anicroches,f,p,10,3
aniline,f,s,7,3
animale,f,s,7,3
animalerie,f,s,10,5
animales,f,p,8,3
animalité,f,s,9,5
animalière,f,s,10,4
animalières,f,p,11,4
animation,f,s,9,4
animations,f,p,10,4
animatrice,f,s,10,4
animatrices,f,p,11,4
animiste,f,s,8,3
animosité,f,s,9,5
animosités,f,p,10,5
animée,f,s,6,3
animée,f,s,6,3
animées,f,p,7,3
animées,f,p,7,3
anisette,f,s,8,3
anisettes,f,p,9,3
anisée,f,s,6,3
anisées,f,p,7,3
ankylose,f,s,8,3
ankyloses,f,p,9,3
ankylosée,f,s,9,4
ankylosée,f,s,9,4
ankylosées,f,p,10,4
ankylosées,f,p,10,4
annales,f,,7,2
annelures,f,p,9,3
annelée,f,s,7,3
annelées,f,p,8,3
annelées,f,p,8,3
annexe,f,s,6,2
annexes,f,p,7,2
annexion,f,s,8,3
annexions,f,p,9,3
annexée,f,s,7,3
annexée,f,s,7,3
annexées,f,p,8,3
annexées,f,p,8,3
annihilante,f,s,11,4
annihilation,f,s,12,5
annihilée,f,s,9,4
annonce,f,s,7,2
annonces,f,p,8,2
annonceuse,f,s,10,3
annonciation,f,s,12,4
annonciations,f,p,13,4
annonciatrice,f,s,13,4
annonciatrices,f,p,14,4
annonciatrices,f,p,14,4
annoncée,f,s,8,3
annoncées,f,p,9,3
annotation,f,s,10,4
annotations,f,p,11,4
annotée,f,s,7,3
annuelle,f,s,8,2
annuelles,f,p,9,2
annulation,f,s,10,4
annulations,f,p,11,4
annulée,f,s,7,3
annulée,f,s,7,3
annulées,f,p,8,3
annulées,f,p,8,3
année,f,s,5,2
année-lumière,f,s,13,4
années,f,p,6,2
années-homme,f,p,12,3
années-lumière,f,p,14,4
anoblie,f,s,7,3
anoblie,f,s,7,3
anoblies,f,p,8,3
anoblissante,f,s,12,4
anode,f,s,5,2
anodine,f,s,7,3
anodines,f,p,8,3
anodique,f,s,8,3
anomalie,f,s,8,4
anomalies,f,p,9,4
anorexie,f,s,8,4
anorexies,f,p,9,4
anorexiques,f,p,11,4
anormale,f,s,8,3
anormale,f,s,8,3
anormales,f,p,9,3
anormales,f,p,9,3
anormalité,f,s,10,5
anosmie,f,s,7,3
anoxie,f,s,6,3
anse,f,s,4,1
anses,f,p,5,1
ansée,f,s,5,2
ansées,f,p,6,2
ante,f,s,4,1
antenne,f,s,7,2
antennes,f,p,8,2
anthologie,f,s,10,4
anthologies,f,p,11,4
anthracose,f,s,10,3
anthraquinone,f,s,13,4
anthropologie,f,s,13,5
anthropologiques,f,p,16,5
anthropomorphe,f,s,14,4
anthropomorphique,f,s,17,5
anthropométrie,f,s,14,5
anthropométriques,f,p,17,5
anthropophagie,f,s,14,5
anthropophagiques,f,p,17,5
anti-acné,f,s,9,4
anti-agression,f,s,14,5
anti-allergie,f,s,13,5
anti-aphrodisiaque,f,s,18,6
anti-aérienne,f,s,13,5
anti-bombe,f,s,10,3
anti-bombes,f,p,11,3
anti-calciques,f,p,14,4
anti-cellulite,f,s,14,5
anti-chambre,f,s,12,3
anti-chambres,f,p,13,3
anti-cité,f,s,9,4
anti-civilisation,f,s,17,7
anti-colère,f,s,11,4
anti-corruption,f,s,15,5
anti-criminalité,f,s,16,7
anti-célibataires,f,p,17,6
anti-discrimination,f,s,19,7
anti-douleur,f,s,12,4
anti-douleurs,f,p,13,4
anti-drague,f,s,11,3
anti-drogue,f,s,11,3
anti-drogues,f,p,12,3
anti-débauche,f,s,13,4
anti-démocratique,f,s,17,6
anti-démocratiques,f,p,18,6
anti-espionnes,f,p,14,4
anti-existence,f,s,14,5
anti-explosion,f,s,14,5
anti-fasciste,f,s,13,4
anti-femme,f,s,10,3
anti-fusées,f,p,11,4
anti-g,f,p,6,3
anti-gerce,f,s,10,3
anti-gravité,f,s,12,5
anti-grimaces,f,p,13,4
anti-immigration,f,s,16,6
anti-inertie,f,s,12,5
anti-intimité,f,s,13,6
anti-mafia,f,s,10,4
anti-maison,f,s,11,4
anti-manipulation,f,s,17,7
anti-matière,f,s,12,4
anti-matières,f,p,13,4
anti-mite,f,s,9,3
anti-mites,f,p,10,3
anti-monstres,f,p,13,3
anti-météorites,f,p,15,6
anti-nausée,f,s,11,4
anti-odeur,f,s,10,4
anti-odeurs,f,p,11,4
anti-origine,f,s,12,5
anti-particule,f,s,14,5
anti-patriotique,f,s,16,6
anti-poisse,f,s,11,3
anti-pollution,f,s,14,5
anti-puces,f,p,10,3
anti-radiations,f,p,15,5
anti-religion,f,s,13,5
anti-rides,f,p,10,3
anti-rouille,f,s,12,3
anti-société,f,s,12,5
anti-somnolence,f,s,15,5
anti-soviétique,f,s,15,5
anti-sèche,f,s,10,3
anti-sèches,f,p,11,3
anti-sémites,f,p,12,4
anti-taches,f,p,11,3
anti-tapisserie,f,s,15,6
anti-tension,f,s,12,4
anti-tornades,f,p,13,4
anti-toux,f,,9,3
anti-truie,f,s,10,3
anti-violence,f,s,13,4
anti-émotionnelle,f,s,17,6
anti-évasion,f,s,12,5
antialcoolique,f,s,14,5
antiaméricaine,f,s,14,6
antiaméricaines,f,p,15,6
antiaérienne,f,s,12,5
antiaériennes,f,p,13,5
antibruit,f,s,9,3
anticatholique,f,s,14,5
antichambre,f,s,11,3
antichambres,f,p,12,3
antichoc,f,p,8,3
antichrétienne,f,s,14,4
anticipation,f,s,12,5
anticipations,f,p,13,5
anticipatoire,f,s,13,5
anticipatrice,f,s,13,5
anticipée,f,s,9,4
anticipée,f,s,9,4
anticipées,f,p,10,4
anticipées,f,p,10,4
anticléricale,f,s,13,5
anticléricales,f,p,14,5
anticonceptionnelle,f,s,19,6
anticonceptionnelles,f,p,20,6
anticonstitutionnelle,f,s,21,7
anticyclique,f,s,12,4
antidatée,f,s,9,4
antidreyfusarde,f,s,15,5
antidérapante,f,s,13,5
antidérapantes,f,p,14,5
antienne,f,s,8,2
antiennes,f,p,9,2
antifrançaise,f,s,13,4
antifrançaises,f,p,14,4
antigang,f,s,8,3
antigaullistes,f,p,14,4
antigel,f,s,7,3
antigravitation,f,s,15,6
antigravité,f,s,11,5
antigrippe,f,s,10,3
antihygiénique,f,s,14,5
antillaise,f,s,10,3
antillaises,f,p,11,3
antillaises,f,p,11,3
antilope,f,s,8,3
antilopes,f,p,9,3
antimarxiste,f,s,12,4
antimatière,f,s,11,4
antinationale,f,s,13,5
antinationales,f,p,14,5
antinaturelle,f,s,13,5
antinazie,f,s,9,4
antinomie,f,s,9,4
antinomies,f,p,10,4
antinucléaires,f,p,14,5
antiparasitage,f,s,14,6
antiparasite,f,s,12,5
antipathie,f,s,10,4
antipathies,f,p,11,4
antipatriotiques,f,p,16,6
antipersonnelle,f,s,15,5
antipersonnelles,f,p,16,5
antiphrase,f,s,10,3
antiprotéase,f,s,12,5
antipsychiatrie,f,s,15,5
antiquaille,f,s,11,3
antiquailleries,f,p,15,5
antiquailles,f,p,12,3
antiquité,f,s,9,4
antiquités,f,p,10,4
antireligieuse,f,s,14,5
antiscientifique,f,s,16,5
antisepsie,f,s,10,4
antiskating,f,p,11,4
antisociale,f,s,11,4
antisociales,f,p,12,4
antisolaire,f,s,11,4
antisolaires,f,p,12,4
antistatique,f,s,12,4
antitabac,f,s,9,4
antithèse,f,s,9,3
antithèses,f,p,10,3
antitoxine,f,s,10,4
antitussives,f,p,12,4
antivol,f,s,7,3
antonomase,f,s,10,4
antédiluvienne,f,s,14,5
antédiluviennes,f,p,15,5
antépénultième,f,s,14,5
antépénultièmes,f,p,15,5
antérieure,f,s,10,3
antérieures,f,p,11,3
antérograde,f,s,11,4
anuitées,f,p,8,3
anuscopie,f,s,9,4
anxieuse,f,s,8,2
anxieuse,f,s,8,2
anxieuses,f,p,9,2
anxiété,f,s,7,3
anxiétés,f,p,8,3
anéantie,f,s,8,4
anéanties,f,p,9,4
anéantissante,f,s,13,5
anéantissantes,f,p,14,5
anémiante,f,s,9,3
anémie,f,s,6,3
anémiée,f,s,7,3
anémiée,f,s,7,3
anémone,f,s,7,3
anémones,f,p,8,3
aorte,f,s,5,2
apaisante,f,s,9,3
apaisantes,f,p,10,3
apaisée,f,s,7,3
apaisées,f,p,8,3
apathie,f,s,7,3
aperceptions,f,p,12,4
aperçue,f,s,7,3
aperçues,f,p,8,3
apesanteur,f,s,10,4
apeurée,f,s,7,3
apeurée,f,s,7,3
apeurées,f,p,8,3
apeurées,f,p,8,3
aphasie,f,s,7,3
aphonie,f,s,7,3
aphrodisiaques,f,p,14,4
aphrodisie,f,s,10,4
aphrodite,f,s,9,3
aphteuse,f,s,8,2
aphérèse,f,s,8,3
apicultrice,f,s,11,4
apiculture,f,s,10,4
apitoyée,f,s,8,4
apitoyées,f,p,9,4
aplanie,f,s,7,3
aplanies,f,p,8,3
aplasie,f,s,7,3
aplatie,f,s,7,3
aplatie,f,s,7,3
aplaties,f,p,8,3
aplaties,f,p,8,3
apnée,f,s,5,2
apocalypse,f,s,10,4
apocalypses,f,p,11,4
apocope,f,s,7,3
apocryphes,f,p,10,3
apodictique,f,s,11,4
apologie,f,s,8,4
aponévroses,f,p,11,4
aponévrotique,f,s,13,5
apoplexie,f,s,9,4
apoplexies,f,p,10,4
apoptose,f,s,8,3
apostasie,f,s,9,4
apostate,f,s,8,3
apostillée,f,s,10,4
apostoliques,f,p,12,4
apostrophe,f,s,10,3
apostrophes,f,p,11,3
apostrophée,f,s,11,4
apostées,f,p,8,3
apothicairerie,f,s,14,6
apothéose,f,s,9,4
apothéoses,f,p,10,4
apparence,f,s,9,3
apparences,f,p,10,3
apparente,f,s,9,3
apparentes,f,p,10,3
apparentée,f,s,10,4
apparentée,f,s,10,4
apparition,f,s,10,4
apparitions,f,p,11,4
appariée,f,s,8,3
appariées,f,p,9,3
appartenance,f,s,12,4
appartenances,f,p,13,4
appartenues,f,p,11,4
apparue,f,s,7,3
apparues,f,p,8,3
appauvrie,f,s,9,3
appauvries,f,p,10,3
appauvrissante,f,s,14,4
appellation,f,s,11,4
appellations,f,p,12,4
appelée,f,s,7,3
appelées,f,p,8,3
appendicectomie,f,s,15,6
appendicite,f,s,11,4
appendues,f,p,9,3
appesantie,f,s,10,4
appesanties,f,p,11,4
applaudie,f,s,9,3
applaudies,f,p,10,3
applicabilité,f,s,13,6
application,f,s,11,4
applications,f,p,12,4
applique,f,s,8,2
appliques,f,p,9,2
appliquée,f,s,9,3
appliquée,f,s,9,3
appliquées,f,p,10,3
appliquées,f,p,10,3
appoggiature,f,s,12,4
appoggiatures,f,p,13,4
appointée,f,s,9,3
appointée,f,s,9,3
apportée,f,s,8,3
apportées,f,p,9,3
apposition,f,s,10,4
apposée,f,s,7,3
apposées,f,p,8,3
apprentie,f,s,9,3
apprenties,f,p,10,3
apprise,f,s,7,2
apprise,f,s,7,2
apprises,f,p,8,2
apprises,f,p,8,2
apprivoisée,f,s,11,4
apprivoisées,f,p,12,4
approbation,f,s,11,4
approbations,f,p,12,4
approbatrice,f,s,12,4
approche,f,s,8,2
approches,f,p,9,2
approchée,f,s,9,3
approchée,f,s,9,3
approchées,f,p,10,3
approfondie,f,s,11,4
approfondie,f,s,11,4
approfondies,f,p,12,4
approfondies,f,p,12,4
appropriation,f,s,13,5
appropriations,f,p,14,5
appropriée,f,s,10,4
appropriée,f,s,10,4
appropriées,f,p,11,4
appropriées,f,p,11,4
approuvée,f,s,9,3
approuvée,f,s,9,3
approuvées,f,p,10,3
approuvées,f,p,10,3
approvisionnée,f,s,14,5
approvisionnées,f,p,15,5
approximation,f,s,13,5
approximations,f,p,14,5
approximative,f,s,13,5
approximatives,f,p,14,5
appréciation,f,s,12,4
appréciations,f,p,13,4
appréciatrice,f,s,13,4
appréciée,f,s,9,3
appréciées,f,p,10,3
appréhendée,f,s,11,4
appréhendées,f,p,12,4
appréhension,f,s,12,4
appréhensions,f,p,13,4
apprêtée,f,s,8,3
apprêtée,f,s,8,3
apprêtées,f,p,9,3
apprêtées,f,p,9,3
appuyée,f,s,7,3
appuyée,f,s,7,3
appuyées,f,p,8,3
appuyées,f,p,8,3
appâtée,f,s,7,3
appâtées,f,p,8,3
appétence,f,s,9,3
appétences,f,p,10,3
appétissante,f,s,12,4
appétissantes,f,p,13,4
aprèm,f,s,5,2
aprème,f,s,6,2
après-mort,f,s,10,3
aptitude,f,s,8,3
aptitudes,f,p,9,3
apéritive,f,s,9,4
apéritives,f,p,10,4
aquaculture,f,s,11,4
aquagym,f,s,7,3
aquarelle,f,s,9,3
aquarelles,f,p,10,3
aquariophilie,f,s,13,5
aquatinte,f,s,9,3
aqueuse,f,s,7,2
aqueuses,f,p,8,2
aquifère,f,s,8,3
arabesque,f,s,9,3
arabesques,f,p,10,3
arable,f,s,6,2
arachide,f,s,8,3
arachides,f,p,9,3
arachnoïde,f,s,10,4
arachnoïdes,f,p,11,4
arachnéenne,f,s,11,4
arachnéennes,f,p,12,4
aragonaise,f,s,10,4
aragonite,f,s,9,4
araigne,f,s,7,2
araignée,f,s,8,3
araignée-crabe,f,s,14,4
araignées,f,p,9,3
aramide,f,s,7,3
araméenne,f,s,9,4
aranéeuse,f,s,9,4
arasée,f,s,6,3
araucaniennes,f,p,13,4
arbalète,f,s,8,3
arbalètes,f,p,9,3
arbitrale,f,s,9,3
arbitrée,f,s,8,3
arbitrées,f,p,9,3
arborescence,f,s,12,4
arborescences,f,p,13,4
arborescentes,f,p,13,4
arboricole,f,s,10,4
arboriculture,f,s,13,5
arborisations,f,p,13,5
arborée,f,s,7,3
arbouse,f,s,7,2
arbouses,f,p,8,2
arc-boutée,f,s,10,3
arc-boutées,f,p,11,3
arcade,f,s,6,2
arcades,f,p,7,2
arcadienne,f,s,10,3
arcatures,f,p,9,3
arche,f,s,5,1
arches,f,p,6,1
archi-duchesse,f,s,14,4
archi-libre,f,s,11,3
archi-morts,f,p,11,3
archi-méfiance,f,s,14,4
archi-sophistiquée,f,s,18,6
archi-sèches,f,p,12,3
archiduchesse,f,s,13,4
archinulles,f,p,11,3
architectes,f,p,11,3
architectonie,f,s,13,5
architecturale,f,s,14,5
architecturales,f,p,15,5
architecture,f,s,12,4
architectures,f,p,13,4
architecturées,f,p,14,5
architrave,f,s,10,3
archive,f,s,7,2
archives,f,p,8,2
archivolte,f,s,10,3
archivoltes,f,p,11,3
archivées,f,p,9,3
archères,f,p,8,2
archéologie,f,s,11,5
archétypale,f,s,11,4
ardennaise,f,s,10,3
ardente,f,s,7,2
ardentes,f,p,8,2
ardeur,f,s,6,2
ardeurs,f,p,7,2
ardoise,f,s,7,2
ardoises,f,p,8,2
ardoisière,f,s,10,3
ardoisée,f,s,8,3
ardoisées,f,p,9,3
ardue,f,s,5,2
ardues,f,p,6,2
ardéchoise,f,s,10,3
area,f,s,4,3
argenterie,f,s,10,4
argenteries,f,p,11,4
argentifères,f,p,12,4
argentine,f,s,9,3
argentines,f,p,10,3
argentines,f,p,10,3
argentée,f,s,8,3
argentée,f,s,8,3
argentées,f,p,9,3
argentées,f,p,9,3
argile,f,s,6,2
argiles,f,p,7,2
argileuse,f,s,9,3
argilière,f,s,9,3
argumentation,f,s,13,5
argumentations,f,p,14,5
argutie,f,s,7,3
arguties,f,p,8,3
aridité,f,s,7,4
arienne,f,s,7,2
ariettes,f,p,8,2
aristocratie,f,s,12,5
aristoloche,f,s,11,4
aristoloches,f,p,12,4
aristotélicienne,f,s,16,6
arithmétique,f,s,12,4
ariégeoise,f,s,10,3
arkose,f,s,6,2
arlésienne,f,s,10,3
arlésiennes,f,p,11,3
armada,f,s,6,3
armadas,f,p,7,3
armadille,f,s,9,3
armature,f,s,8,3
armatures,f,p,9,3
arme,f,s,4,1
arme-miracle,f,s,12,3
armes,f,p,5,1
armoire,f,s,7,2
armoires,f,p,8,2
armoirie,f,s,8,3
armoiries,f,p,9,3
armoise,f,s,7,2
armoises,f,p,8,2
armoricaine,f,s,11,4
armoriée,f,s,8,3
armoriées,f,p,9,3
armure,f,s,6,2
armurerie,f,s,9,4
armureries,f,p,10,4
armures,f,p,7,2
armée,f,s,5,2
armée,f,s,5,2
armée,f,s,5,2
armées,f,p,6,2
armées,f,p,6,2
armées,f,p,6,2
arménienne,f,s,10,3
arménienne,f,s,10,3
arméniennes,f,p,11,3
arméria,f,s,7,3
armérias,f,p,8,3
arnaque,f,s,7,2
arnaques,f,p,8,2
arnaqueuse,f,s,10,3
arnaquée,f,s,8,3
arobase,f,s,7,3
aromathérapie,f,s,13,6
aromatisée,f,s,10,5
aromatisées,f,p,11,5
aronde,f,s,6,2
arpentée,f,s,8,3
arquebusade,f,s,11,4
arquebuse,f,s,9,3
arquebuses,f,p,10,3
arquée,f,s,6,2
arquée,f,s,6,2
arquées,f,p,7,2
arquées,f,p,7,2
arracheuse,f,s,10,3
arracheuses,f,p,11,3
arrachures,f,p,10,3
arrachée,f,s,8,3
arrachée,f,s,8,3
arrachées,f,p,9,3
arrachées,f,p,9,3
arraisonnées,f,p,12,4
arrangeante,f,s,11,3
arrangeantes,f,p,12,3
arrangée,f,s,8,3
arrangées,f,p,9,3
arrestation,f,s,11,4
arrestations,f,p,12,4
arrhes,f,p,6,1
arrimée,f,s,7,3
arrimées,f,p,8,3
arrivante,f,s,9,3
arrivée,f,s,7,3
arrivée,f,s,7,3
arrivée,f,s,7,3
arrivées,f,p,8,3
arrivées,f,p,8,3
arrivées,f,p,8,3
arrière-boutique,f,s,16,4
arrière-boutiques,f,p,17,4
arrière-cour,f,s,12,3
arrière-cours,f,p,13,3
arrière-cuisine,f,s,15,4
arrière-cuisines,f,p,16,4
arrière-garde,f,s,13,3
arrière-gardes,f,p,14,3
arrière-gorge,f,s,13,3
arrière-grand-mère,f,s,18,4
arrière-grand-mères,f,p,19,4
arrière-grand-tante,f,s,19,4
arrière-grand-tantes,f,p,20,4
arrière-grands-mères,f,p,20,4
arrière-pensée,f,s,14,4
arrière-pensées,f,p,15,4
arrière-petite-fille,f,s,20,5
arrière-petite-nièce,f,s,20,5
arrière-petites-filles,f,p,22,5
arrière-petites-nièces,f,p,22,5
arrière-saison,f,s,14,4
arrière-salle,f,s,13,3
arrière-salles,f,p,14,3
arriération,f,s,11,4
arriérée,f,s,8,3
arriérée,f,s,8,3
arriérée,f,s,8,3
arriérées,f,p,9,3
arriérées,f,p,9,3
arrogance,f,s,9,3
arrogante,f,s,9,3
arrogante,f,s,9,3
arrogantes,f,p,10,3
arrogantes,f,p,10,3
arrogée,f,s,7,3
arrondie,f,s,8,3
arrondie,f,s,8,3
arrondies,f,p,9,3
arrondies,f,p,9,3
arroseuse,f,s,9,3
arroseuses,f,p,10,3
arrosée,f,s,7,3
arrosée,f,s,7,3
arrosées,f,p,8,3
